"","measure","location","sex","age","cause","metric","year","val","upper","lower"
"219432","Deaths","Caribbean","Male","All ages","Zika virus","Number",2009,0,0,0
"219434","Deaths","Caribbean","Male","All ages","Zika virus","Percent",2009,0,0,0
"221702","Deaths","Commonwealth Middle Income","Male","All ages","Zika virus","Number",2006,0,0,0
"221704","Deaths","Commonwealth Middle Income","Male","All ages","Zika virus","Percent",2006,0,0,0
"224183","Deaths","African Region","Male","All ages","Zika virus","Number",2007,0,0,0
"224185","Deaths","African Region","Male","All ages","Zika virus","Percent",2007,0,0,0
"227210","Deaths","Latin America & Caribbean - WB","Male","All ages","HIV/AIDS","Number",2008,31954.8316773562,34296.0211745879,30308.9112769404
"227212","Deaths","Latin America & Caribbean - WB","Male","All ages","HIV/AIDS","Percent",2008,0.0172970344779974,0.018568080097239,0.0163011181653721
"229274","Deaths","Europe & Central Asia - WB","Male","All ages","Tuberculosis","Number",2002,47539.9488149128,48368.4156032205,46819.3740067406
"229276","Deaths","Europe & Central Asia - WB","Male","All ages","Tuberculosis","Percent",2002,0.00989207931454221,0.0100458167087175,0.00975602531776561
"229490","Deaths","Europe & Central Asia - WB","Male","All ages","HIV/AIDS","Number",2002,18255.375170108,18435.788433751,18087.1861593929
"229492","Deaths","Europe & Central Asia - WB","Male","All ages","HIV/AIDS","Percent",2002,0.00379859464284071,0.00384129273862538,0.00375968712518098
"234790","Deaths","South-East Asia Region","Male","All ages","Tuberculosis","Number",2007,443272.678765215,474859.540541009,411857.877107081
"234792","Deaths","South-East Asia Region","Male","All ages","Tuberculosis","Percent",2007,0.065021194842212,0.0679918108556948,0.0611626090769477
"235006","Deaths","South-East Asia Region","Male","All ages","HIV/AIDS","Number",2007,118908.652970078,136954.691664446,104858.461837436
"235008","Deaths","South-East Asia Region","Male","All ages","HIV/AIDS","Percent",2007,0.0174512844964554,0.0201971662408601,0.0152198804967485
"237010","Deaths","Tropical Latin America","Male","All ages","Zika virus","Number",2008,0,0,0
"237012","Deaths","Tropical Latin America","Male","All ages","Zika virus","Percent",2008,0,0,0
"239201","Deaths","Eastern Europe","Male","All ages","Tuberculosis","Number",2008,23605.0085424459,24670.7891932861,23116.2035513154
"239203","Deaths","Eastern Europe","Male","All ages","Tuberculosis","Percent",2008,0.0143830628204233,0.0150425352221704,0.0140930430732259
"239417","Deaths","Eastern Europe","Male","All ages","HIV/AIDS","Number",2008,17257.9251191975,17499.1582332403,17011.0667982532
"239419","Deaths","Eastern Europe","Male","All ages","HIV/AIDS","Percent",2008,0.010515655187201,0.0106701365770511,0.0103651776796438
"243566","Deaths","Sub-Saharan Africa - WB","Male","All ages","Zika virus","Number",2008,0,0,0
"243568","Deaths","Sub-Saharan Africa - WB","Male","All ages","Zika virus","Percent",2008,0,0,0
"247008","Deaths","European Region","Male","All ages","Zika virus","Number",2007,0,0,0
"247010","Deaths","European Region","Male","All ages","Zika virus","Percent",2007,0,0,0
"252508","Deaths","Central Europe","Male","All ages","Zika virus","Number",2006,0,0,0
"252510","Deaths","Central Europe","Male","All ages","Zika virus","Percent",2006,0,0,0
"260008","Deaths","Western Sub-Saharan Africa","Male","All ages","Zika virus","Number",2009,0,0,0
"260010","Deaths","Western Sub-Saharan Africa","Male","All ages","Zika virus","Percent",2009,0,0,0
"260904","Deaths","Australasia","Male","All ages","Zika virus","Number",2008,0,0,0
"260906","Deaths","Australasia","Male","All ages","Zika virus","Percent",2008,0,0,0
"264724","Deaths","North Africa and Middle East","Male","All ages","Zika virus","Number",2007,0,0,0
"264726","Deaths","North Africa and Middle East","Male","All ages","Zika virus","Percent",2007,0,0,0
"265317","Deaths","World Bank High Income","Male","All ages","Tuberculosis","Number",2007,11889.4611067291,12357.4170969075,11192.2847946856
"265319","Deaths","World Bank High Income","Male","All ages","Tuberculosis","Percent",2007,0.00254762213074987,0.00264831093237257,0.00239778292712262
"274685","Deaths","South Asia","Male","All ages","Zika virus","Number",2009,0,0,0
"274687","Deaths","South Asia","Male","All ages","Zika virus","Percent",2009,0,0,0
"276777","Deaths","Central Latin America","Male","All ages","Tuberculosis","Number",2007,3913.28020364428,4036.9696592769,3769.0958112168
"276779","Deaths","Central Latin America","Male","All ages","Tuberculosis","Percent",2007,0.006555515211598,0.00674451293687409,0.00635490333976486
"276993","Deaths","Central Latin America","Male","All ages","HIV/AIDS","Number",2007,9753.11570213098,9936.21827102689,9554.93061404891
"276995","Deaths","Central Latin America","Male","All ages","HIV/AIDS","Percent",2007,0.0163399264923921,0.0168077327051936,0.0158502161511187
"285648","Deaths","Latin America & Caribbean - WB","Male","All ages","Tuberculosis","Number",2010,13967.5337301174,14635.2672913965,13188.4412062855
"285650","Deaths","Latin America & Caribbean - WB","Male","All ages","Tuberculosis","Percent",2010,0.0067934620136606,0.00705884117437948,0.00650873285552738
"289486","Deaths","Eastern Sub-Saharan Africa","Male","All ages","Zika virus","Number",2007,0,0,0
"289488","Deaths","Eastern Sub-Saharan Africa","Male","All ages","Zika virus","Percent",2007,0,0,0
"289706","Deaths","Latin America & Caribbean - WB","Male","All ages","Tuberculosis","Number",2009,14279.4315599315,14940.906681625,13576.7582728477
"289708","Deaths","Latin America & Caribbean - WB","Male","All ages","Tuberculosis","Percent",2009,0.00752020269958001,0.00780232103704369,0.00721627874235911
"291832","Deaths","East Asia","Male","All ages","Tuberculosis","Number",2007,50117.5473107483,55044.2235746901,45704.5469671322
"2918341","Deaths","East Asia","Male","All ages","Tuberculosis","Percent",2007,0.00927505321791067,0.00983158264411127,0.00896498464361593
"292048","Deaths","East Asia","Male","All ages","HIV/AIDS","Number",2007,10888.6858948875,12544.6251923185,9856.18402303538
"292050","Deaths","East Asia","Male","All ages","HIV/AIDS","Percent",2007,0.00201886211182041,0.00236359278686877,0.00175836998627338
"299062","Deaths","South Asia - WB","Male","All ages","Tuberculosis","Number",2009,388162.357366251,423631.934242106,353718.521252283
"299064","Deaths","South Asia - WB","Male","All ages","Tuberculosis","Percent",2009,0.0610991680250763,0.0651825368262571,0.0567458715888759
"299278","Deaths","South Asia - WB","Male","All ages","HIV/AIDS","Number",2009,81174.676361174,97172.472888461,69925.0404999684
"299280","Deaths","South Asia - WB","Male","All ages","HIV/AIDS","Percent",2009,0.0127869017749909,0.0152175937579027,0.0109251720377586
"301554","Deaths","Australasia","Male","All ages","Tuberculosis","Number",2010,55.5144691216476,62.1768232437914,49.6313512001449
"301556","Deaths","Australasia","Male","All ages","Tuberculosis","Percent",2010,0.000641400276718521,0.000717845602959918,0.000571813893288267
"301770","Deaths","Australasia","Male","All ages","HIV/AIDS","Number",2010,77.9848531450058,80.1446514812893,75.6724633712892
"301772","Deaths","Australasia","Male","All ages","HIV/AIDS","Percent",2010,0.000901024813232765,0.000927846017864477,0.000873609568333597
"303022","Deaths","Southeast Asia","Male","All ages","Zika virus","Number",2007,0,0,0
"303024","Deaths","Southeast Asia","Male","All ages","Zika virus","Percent",2007,0,0,0
"316676","Deaths","High-income Asia Pacific","Male","All ages","Zika virus","Number",2010,0,0,0
"316678","Deaths","High-income Asia Pacific","Male","All ages","Zika virus","Percent",2010,0,0,0
"317132","Deaths","Commonwealth High Income","Male","All ages","Zika virus","Number",2009,0,0,0
"317134","Deaths","Commonwealth High Income","Male","All ages","Zika virus","Percent",2009,0,0,0
"318208","Deaths","Tropical Latin America","Male","All ages","Tuberculosis","Number",2007,4956.50108197932,5121.78812957256,4790.77645237626
"318210","Deaths","Tropical Latin America","Male","All ages","Tuberculosis","Percent",2007,0.00732360974638488,0.00752197659938805,0.00711270751666508
"318424","Deaths","Tropical Latin America","Male","All ages","HIV/AIDS","Number",2007,9927.48587581522,10063.1640674071,9793.94943693882
"318426","Deaths","Tropical Latin America","Male","All ages","HIV/AIDS","Percent",2007,0.0146701553834994,0.0150263089600382,0.0143150680740888
"322383","Deaths","Southern Latin America","Male","All ages","Tuberculosis","Number",2010,862.171718305191,895.284765039222,827.395312429936
"322385","Deaths","Southern Latin America","Male","All ages","Tuberculosis","Percent",2010,0.00376290406270536,0.00391371464314039,0.00361123988611082
"322599","Deaths","Southern Latin America","Male","All ages","HIV/AIDS","Number",2010,1687.41557425018,1713.37980747788,1662.76887573195
"322601","Deaths","Southern Latin America","Male","All ages","HIV/AIDS","Percent",2010,0.0073646889795162,0.00747802462821635,0.00724923263502942
"324344","Deaths","North Africa and Middle East","Male","All ages","Tuberculosis","Number",2010,9580.15799345383,11341.885136525,8100.51370363556
"324346","Deaths","North Africa and Middle East","Male","All ages","Tuberculosis","Percent",2010,0.00625728658341487,0.00726475922822756,0.00551700110453233
"324560","Deaths","North Africa and Middle East","Male","All ages","HIV/AIDS","Number",2010,3849.85281444468,8043.5605539009,2145.12840938494
"324562","Deaths","North Africa and Middle East","Male","All ages","HIV/AIDS","Percent",2010,0.00251708342794317,0.00530278344216146,0.00141673576384498
"331266","Deaths","South Asia - WB","Male","All ages","Tuberculosis","Number",2010,373665.08671934,408162.317289462,339652.889118071
"331268","Deaths","South Asia - WB","Male","All ages","Tuberculosis","Percent",2010,0.0588995187190588,0.0629192708638619,0.0545794340153392
"331482","Deaths","South Asia - WB","Male","All ages","HIV/AIDS","Number",2010,71421.8561484449,86001.0831659486,62411.6212530713
"331484","Deaths","South Asia - WB","Male","All ages","HIV/AIDS","Percent",2010,0.0112676016028938,0.0135929008459103,0.00964373459335356
"332434","Deaths","Southern Latin America","Male","All ages","Zika virus","Number",2007,0,0,0
"332436","Deaths","Southern Latin America","Male","All ages","Zika virus","Percent",2007,0,0,0
"333330","Deaths","Central Latin America","Male","All ages","Zika virus","Number",2009,0,0,0
"333332","Deaths","Central Latin America","Male","All ages","Zika virus","Percent",2009,0,0,0
"345071","Deaths","Central Europe","Male","All ages","Zika virus","Number",2010,0,0,0
"345073","Deaths","Central Europe","Male","All ages","Zika virus","Percent",2010,0,0,0
"346135","Deaths","Southeast Asia","Male","All ages","Tuberculosis","Number",2010,125178.176803596,135945.906445985,114294.797992708
"346137","Deaths","Southeast Asia","Male","All ages","Tuberculosis","Percent",2010,0.0574342412168709,0.0603518687023163,0.054723336600985
"346351","Deaths","Southeast Asia","Male","All ages","HIV/AIDS","Number",2010,34653.721096486,40162.9923595891,31087.6749223888
"346353","Deaths","Southeast Asia","Male","All ages","HIV/AIDS","Percent",2010,0.0159177830921332,0.0187939073131126,0.0139484840095302
"353453","Deaths","Commonwealth High Income","Male","All ages","Tuberculosis","Number",2010,437.046215708902,453.869986053543,414.892520641174
"353455","Deaths","Commonwealth High Income","Male","All ages","Tuberculosis","Percent",2010,0.00087564806661474,0.000909262941313835,0.000831221350691485
"353669","Deaths","Commonwealth High Income","Male","All ages","HIV/AIDS","Number",2010,831.426980303003,853.793495356676,815.971407559106
"353671","Deaths","Commonwealth High Income","Male","All ages","HIV/AIDS","Percent",2010,0.00166581710562253,0.00171107231666377,0.00163563225816498
"357781","Deaths","Europe & Central Asia - WB","Male","All ages","Tuberculosis","Number",2010,30268.2327742326,30851.3894792839,29805.3589652817
"357783","Deaths","Europe & Central Asia - WB","Male","All ages","Tuberculosis","Percent",2010,0.00658611399642115,0.00672154888637915,0.00649320703047555
"357997","Deaths","Europe & Central Asia - WB","Male","All ages","HIV/AIDS","Number",2010,22189.3572992729,22437.1739604904,21966.2973320204
"357999","Deaths","Europe & Central Asia - WB","Male","All ages","HIV/AIDS","Percent",2010,0.00482824777268614,0.00488806719399241,0.00477281973217915
"358889","Deaths","Commonwealth Middle Income","Male","All ages","Zika virus","Number",2010,0,0,0
"358891","Deaths","Commonwealth Middle Income","Male","All ages","Zika virus","Percent",2010,0,0,0
"359345","Deaths","Latin America & Caribbean - WB","Male","All ages","Zika virus","Number",2002,0,0,0
"359347","Deaths","Latin America & Caribbean - WB","Male","All ages","Zika virus","Percent",2002,0,0,0
"361504","Deaths","Southern Sub-Saharan Africa","Male","All ages","Zika virus","Number",2010,0,0,0
"361506","Deaths","Southern Sub-Saharan Africa","Male","All ages","Zika virus","Percent",2010,0,0,0
"362404","Deaths","Latin America & Caribbean - WB","Male","All ages","Zika virus","Number",2010,0,0,0
"362406","Deaths","Latin America & Caribbean - WB","Male","All ages","Zika virus","Percent",2010,0,0,0
"367603","Deaths","Middle East & North Africa - WB","Male","All ages","Tuberculosis","Number",2010,5880.96706209246,6735.36152327147,5181.34933477313
"367605","Deaths","Middle East & North Africa - WB","Male","All ages","Tuberculosis","Percent",2010,0.00535756124964885,0.00592015121052367,0.0048715746550631
"367819","Deaths","Middle East & North Africa - WB","Male","All ages","HIV/AIDS","Number",2010,2408.04918433353,5754.22474410022,1330.82243885457
"367821","Deaths","Middle East & North Africa - WB","Male","All ages","HIV/AIDS","Percent",2010,0.00219524762384543,0.00528784826524405,0.00119244261392832
"373704","Deaths","Middle East & North Africa - WB","Male","All ages","Tuberculosis","Number",2002,6313.56931481512,7215.89123249377,5502.97878326975
"373706","Deaths","Middle East & North Africa - WB","Male","All ages","Tuberculosis","Percent",2002,0.00637290160676972,0.00707554181981801,0.00573749247140386
"373920","Deaths","Middle East & North Africa - WB","Male","All ages","HIV/AIDS","Number",2002,1514.02589420686,3759.96051861524,894.358551024025
"373922","Deaths","Middle East & North Africa - WB","Male","All ages","HIV/AIDS","Percent",2002,0.00152943495004904,0.00375411274648891,0.000897312324232795
"375573","Deaths","South Asia - WB","Male","All ages","Zika virus","Number",2010,0,0,0
"375575","Deaths","South Asia - WB","Male","All ages","Zika virus","Percent",2010,0,0,0
"375991","Deaths","America","Male","All ages","Tuberculosis","Number",2010,14534.1956394396,15206.7442815384,13748.7865062346
"375993","Deaths","America","Male","All ages","Tuberculosis","Percent",2010,0.00428656179236328,0.00446218199253623,0.00409641351591754
